record_id,event_time,region,channel,amount_str,notes
R00201,2025-10-24T21:55:00Z,A6,web,C1 305.97 ,WaIvE=true; fee=-15.93; flag=T; items=3
R00081,2025-09-23T07:26:00Z,A5,phone,86 C2,flag=T; fee=-9.81; adj=-3.47%; waive=true; items=5
R00175,2025-11-12T09:36:00Z,A1, phone ,"79,52 C2",
R00060,2025-11-02T02:05:00Z,A3,phone,348.002,fee=-2.03; items=1; adj=+20.70%; waive=true
R00239,2025-09-16T21:11:00Z,A2,email,70.86,adj=+15.19%; flag=T; items=8; fee=+21.67
R00012,2025-11-19T06:21:05Z,A8,web,86.76 C2,fee=-32.47; adj=-1.60%; items=2
R00213,2025-09-16T05:30:00Z,A7,Phone,69.998,adj=+14.59%; items=2
R00159,2025-09-04T07:57:33Z,A3,PHONE,,items=0; adj=+3.86%; flag=T; fee=+43.67
R00256,2025-09-12T10:50:01Z,A6,email,121.02,items=12; flag=N; fee=-5.20
R00009,2025-08-29T03:45:00Z,A8,phone,65 C2,fee=+5.64; items=2; WAIVE=TRUE
R00151,2025-08-18T17:42:39Z,A4,phone,55.49 C1,fee=+0.97; adj=+3.48%; items=6
R00253,2025-09-15T04:27:00Z,A7,phone," 40 , 49 C2 ",flag=N; adj=+7.22%; fee=+28.40; items=8
R00025,2025-10-10T14:58:00Z,A6,phone,"76,28 C2",flag=U; fee=+12.62; items=12
R00081,2025-10-04T04:11:56Z,A8,Phone,88.585 ,fee=+39.36; items=0; adj=-4.49%
R00151,2025-10-08T04:50:00Z,A1,Phone,C1 104.57 ,adj=+22.46%; fee=+1.58; items=3
R00045,2025-08-12T13:22:00Z,A3,phone,C1 65 . 28,adj=-1.32%; items=8; fee=-0.40
R00294,2025-10-06T23:24:00Z,A3,phone	, C1 38,adj=-8.28%; items=3; flag=N; fee=-25.53
R00049,2025-10-08T12:23:00Z,A5,PHONE,"1.234,56 C2",items=4; fee=+11.60; flag=N; adj=+2.33%
R00036,2025-09-27T00:00:00Z,A4,phone,,fee=+2.92; flag=U; items=5; adj=+2.93%
R00059,2025-03-10T07:34:00Z,A6,Phone,66,fee=-8.19; items=1; WaIvE=true; flag=R; adj=-3.05%
R00104,2025-08-06T16:59:00Z,A5,phone,"72,80 C2",flag=U; adj=+8.89%; fee=+24.60; items=1
R00168,2025-10-12T00:10:00Z,A4,app,,items=1; flag=S; fee=-11.09; WAIVE=TRUE
R00261,2025-08-08T08:04:16Z,A4,app,173.53 C1,fee=-54.68; adj=+19.37%
R00111,2025-10-19T22:23:23Z,A3,web,C1 63.92 ,waive=true; fee=-23.23; items=10; adj=-10.83%
R00180,2025-09-26T14:43:00Z,A2,PHONE,-67.76 C1,flag=U; items=5; adj=+3.25%; fee=+20.21
R00292,2025-09-08T00:00:00Z,A1, phone ,C1 74 . 20,flag=N; items=10; fee=-24.39
R00097,2025-09-21T00:00:00Z,A1,email,178.31 C1 ,fee=-23.57; items=4; adj=+14.33%
R00071,2025-11-03T06:37:00Z,A5,email,98.88 C2,items=2; adj=+11.49%; fee=-22.55
R00225,2025-09-17T23:29:00Z,A7,email,C1 141,fee=+32.85; adj=+3.97%; items=10; flag=N
R00028,2025-10-10T00:00:00Z,A7, phone ,C1 79.41,adj=-8.35%; flag=T; items=2
R00267,2025-09-30T12:49:00Z,A3,email,C1 135.00,items=0; fee=+48.44; adj=+8.80%
R00127,2025-11-18T02:22:50Z,A4,phone	,"65,08 C2",adj=+7.37%; fee=-4.79; items=1
R00191,2025-10-09T00:00:00Z,A7,Phone," 138,61 C2",flag=N; fee=+33.12; adj=-4.20%
R00096,2025-11-06T08:00:00Z,A5,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00182,2025-09-02T13:15:38Z,A6,email,C1 69.37,items=1; adj=+10.36%; fee=-0.54; flag=U
R00186,2025-09-26T02:36:32Z,A1,email,C1 77.04 ,adj=+4.60%; items=3; fee=-27.97
R00089,2025-09-25T17:29:12Z,A8,phone,"115,44 C2",fee=-2.30; adj=+10.88%; items=8
R00022,2025-10-21T06:28:00Z,A1,phone,,flag=U; adj=+8.37%; items=1; fee=+20.45
R00233,2025-09-23T13:21:04Z,A6,web,64.66,
R00195,2025-09-06T16:11:00Z,A5,app, 246.22 C1,items=3; fee=+94.64; adj=+8.45%
R00046,2025-09-25T06:55:00Z,A4,Phone,,adj=-2.07%; fee=+3.82; items=1
R00108,2025-09-19T11:51:00Z,A1,app,C1 70.89,adj=+2.07%; items=10; fee=-9.56
R00041,2025-08-11T15:47:41Z,A8,email,"38,74 C2",adj=-3.68%; items=1; fee=+12.68
R00143,2025-09-18T09:44:00Z,A1,phone,C1 148 ,flag=U; WAIVE=TRUE; items=5; fee=+15.07; adj=-5.07%
R00061,2025-11-02T16:07:00Z,A1,email,,adj=+8.66%; items=0; fee=-1.20
R00140,2025-10-18T21:55:00Z,A7,Phone,(-91.99),flag=S; fee=+60.08; items=2; adj=+15.51%
R00171,2025-10-28T04:47:29Z,A1,web,"104 , 90C2",items=1; adj=+13.31%; fee=-12.67
R00081,2025-08-14T19:56:00Z,A4,Phone,C1 108.01 ,items=1; fee=+19.77; flag=R; adj=-3.26%
R00026,2025-12-18T18:45:00Z,A8,app,-C1 999.99,adj=-9.77%; fee=+11.10; waive=true; items=25
R00060,2025-08-26T15:02:00Z,A2,email,"C1 1,234.56",adj=-10.25%; items=0; flag=U; fee=-8.35
R00187,2025-10-13T21:43:22Z,A4,app,,items=12; adj=-1.24%; fee=+45.80
R00041,2025-08-29T23:58:06Z,A5,PHONE,,adj=+6.53%; flag=U; items=3; fee=-6.78
R00150,2025-09-03T09:02:00Z,A8,email,(C1 165.07,adj=+7.89%; flag=S; fee=-5.32; items=10
R00133,2025-08-20T19:19:35Z,A4,phone,C1 64.82,flag=N; items=6; adj=+10.79%; fee=+7.68
R00144,2025-08-22T04:10:48Z,A3,phone, C1 327.98,fee=-3.17; items=5; flag=R; WAIVE=TRUE; adj=-0.06%
R00211,2025-11-09T00:53:00Z,A6,Phone, 85.33 C1 ,flag=R; items=3; fee=-7.26; adj=-7.09%
R00062,2025-10-17T02:20:27Z,A4,PHONE,105 . 42 C2,fee=-25.07; items=50; adj=+12.29%; flag=S
R00142,2025-10-19T14:51:00Z,A6, phone ,173.96,flag=U; fee=-17.59; items=2; adj=+1.53%
R00283,2025-09-28T13:32:29Z,A7,phone,,WaIvE=true; adj=+0.51%; fee=-11.12; items=3
R00252,2025-11-15T23:46:00Z,A1,phone,96.56 C2,flag=S; fee=-31.38; adj=+7.08%
R00253,2025-10-25T08:04:00Z,A1,email,"71,96C2",flag=U; fee=+16.68; adj=-0.89%; items=1
R00177,2025-10-14T07:06:47Z,A3,email,"89,58C2",adj=+3.60%; flag=N; fee=-18.49; WaIvE=true; items=3
R00086,,A1,phone,"100,00 C2 ",fee=+1.84; items=10; adj=-3.62%; flag=N
R00052,2025-10-10T11:39:00Z,A1,app,C1 69.38,fee=-12.26; adj=-18.29%; flag=R
R00043,2025-08-11T00:11:00Z,A8,phone	,C1 131.22,adj=-2.30%; items=2; flag=T; fee=-12.45
R00088,2025-11-25T15:00:00Z,A8,email,,items=1; adj=+0.00%; fee=+0.00
R00195,,A2,web,-137,fee=-17.81; items=2; flag=T; adj=+17.34%
R00197,2025-08-09T16:26:00Z,A7,PHONE, C1 311.90 CR,fee=-17.71; adj=-15.25%; items=0
R00176,2025-08-29T22:20:00Z,A8, phone ,C1 106.20,adj=-7.04%; fee=-0.41; flag=S; items=4
R00026,2025-12-18T18:45:00Z,A8,web,"1,000 C2",flag=T; fee=-8.07; items=1; adj=+2.22%
R00033,2025-11-20T04:00:00Z,A2,email,"C1 1,000.00",items=1; fee=+47.03; adj=+15.22%
R00197,,A4,web,"100,73 C2 ",fee=+5.57; items=5; flag=S; WAIVE=TRUE
R00218,2025-09-07T15:02:20Z,A3,web,(C1 123.45),fee=+90.00; items=5; adj=-1.75%; flag=R
R00270,2025-11-11T22:08:35Z,A3,Phone,62.72 C1,items=12; waive=true; adj=-9.22%; fee=+29.56; flag=T
R00004,2025-11-02T00:00:00Z,A8,phone,C1 42,adj=+2.67%; items=6; fee=+18.89
R00007,2025-11-25T15:00:00Z,A4,web,,items=1; adj=+0.00%; fee=+0.00
R00020,2025-10-25T21:37:00Z,A6,app,51.15,fee=-1.72; items=1; adj=+4.78%
R00012,2025-11-08T08:00:00Z,A8,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00190,2025-09-06T05:00:00Z,A5,web,122 . 31,flag=R; adj=-5.61%; WaIvE=true; fee=-18.73; items=2
R00120,,A8, phone ,43.98,items=3; flag=T; adj=-3.43%; fee=+13.42
R00255,2025-11-12T21:31:16Z,A2,web,,fee=-45.25; adj=+17.52%
R00125,2025-09-18T13:04:00Z,A4,web,,adj=-10.52%; fee=-15.46; items=12
R00143,2025-09-18T12:03:19Z,A1,email,-131.44,fee=+5.46; adj=+6.12%; items=4
R00188,2025-09-05T20:38:00Z,A3,Phone,97,WaIvE=true; adj=+0.58%; items=5; fee=+11.86; flag=U
R00149,2025-08-17T19:48:56Z,A4,web,76.34 C1,items=4; adj=-7.42%; fee=-0.11
R00082,2025-08-13T05:22:00Z,A2,phone	,C1 81,adj=+2.44%; fee=+26.18; items=4
R00220,2025-11-10T00:00:00Z,A5,phone,,items=5; adj=+10.97%; fee=-9.99
R00063,,A6,phone	,(C1 123.45),items=2; fee=-26.52; adj=+0.36%
R00001,2025-12-18T18:45:00Z,A3,email,"C1 1,000.00",items=1; adj=-9.60%; flag=S; fee=+21.59
R00019,2025-08-03T13:58:01Z,A2,email,111.00C1,flag=R; WAIVE=TRUE; adj=+9.28%; items=1; fee=+1.24
R00021,2025-08-12T04:20:00Z,A8,PHONE,(77 . 49) ,adj=+11.78%; fee=+20.82; flag=R; items=1
R00003,2025-10-24T13:53:32Z,A6,PHONE, C1 96,items=5; fee=-51.07; adj=-4.85%
R00042,2025-08-30T00:00:00Z,A6,PHONE,164,items=50; fee=+33.19; adj=-12.87%; flag=U
R00146,2025-10-26T00:00:00Z,A5, phone ,121,items=6; adj=-11.10%; fee=+18.85
R00137,2025-09-28T05:02:00Z,A6,phone,74.29,fee=-4.38; adj=-22.72%; items=25
R00237,,A6, phone ,"53,37C2",fee=-25.20; adj=-2.51%; flag=R; items=5
R00162,2025-10-14T15:42:00Z,A1,phone,C1 62.32 ,adj=+8.46%; fee=+28.03; items=50
R00295,2025-09-19T11:56:00Z,A5,PHONE,,flag=S; adj=+8.75%; fee=+2.64; items=6
R00017,2025-08-15T12:57:05Z,A4,phone,79.86 C1,fee=+13.71; adj=+4.82%; flag=S
R00190,2025-12-24T13:22:55Z,A8,app,106.82,adj=-2.20%; items=0; fee=-18.68; flag=T
R00236,2025-08-23T10:12:00Z,A1,Phone,C1 134,adj=+6.99%; items=6
R00099,2025-09-14T16:15:00Z,A2,email,55 ,adj=-4.06%; fee=-0.65; items=8
R00166,2025-10-25T00:00:00Z,A4,phone,-138.68 C1,items=2; adj=+6.16%; fee=-23.90; flag=T
R00219,2025-12-27T00:06:53Z,A6,web, 75 . 41 C1,adj=+12.08%; items=6; fee=+17.51; flag=N
R00201,2025-08-15T01:46:38Z,A2,phone,(166.24,adj=-2.53%; fee=-41.52; items=1
R00150,2025-10-19T01:08:00Z,A3,email,C1 123.45 CR,WAIVE=TRUE; items=1; fee=-27.23; adj=-1.11%
R00090,2025-08-05T10:19:00Z,A4,phone,"111,45C2",adj=+9.65%; fee=+31.96; items=6
R00184,2025-11-08T05:00:00Z,A2,email,"91,56C2",flag=U; waive=true; adj=-5.18%; items=25
R00021,2025-10-05T12:00:00Z,A6,email,"1.000,00 C2",items=1; WAIVE=TRUE; fee=-5.04; flag=U
R00021,2025-09-16T10:33:46Z,A3,phone	,91.957,fee=-55.06; items=12; adj=+2.70%
R00210,2025-08-08T20:24:00Z,A7,phone,90.66,adj=+1.20%; flag=U; WaIvE=true; items=10
R00119,2025-08-27T12:39:00Z,A5,phone,89,flag=R; items=10; WaIvE=true; adj=+7.51%
R00097,2025-08-22T02:11:00Z,A6,phone,103.08 C1,flag=S; items=0; adj=-2.52%; fee=-33.80
R00075,2025-08-16T12:40:00Z,A3,phone,123 ,flag=U; fee=+3.96; items=8; adj=+0.36%
R00096,2025-11-11T08:00:00Z,A1,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00287,,A8,web,90.88 C2,flag=R; items=1; adj=+13.00%
R00110,,A2,phone,"CR 107,91 C2",items=1; fee=-27.86; adj=+6.23%
R00112,,A5,phone,,items=2; adj=+3.37%; waive=true; flag=S
R00044,2025-11-07T06:17:25Z,A3,phone,(194.72 C1 ,flag=T; items=10; adj=+3.65%
R00279,2025-09-29T18:20:32Z,A6,Phone,"150,07C2",items=1; flag=T; adj=-3.13%; fee=+31.54
R00299,2025-09-01T15:09:00Z,A6,Phone,C1 61.79,fee=-31.27; adj=-16.84%; items=4; flag=T
R00036,2025-10-24T18:02:18Z,A2,phone,C1 52 ,items=0; fee=+40.58; adj=-17.18%
R00010,2025-05-09T03:17:00Z,A3, phone , C1 75 . 53,adj=+2.22%; fee=-1.62; items=50
R00220,2025-09-05T15:27:04Z,A4,phone,C163,items=5; fee=-6.34
R00122,2025-08-31T20:26:00Z,A2,PHONE,C1 76,items=2; fee=-37.05; adj=-9.75%
R00209,,A6, phone ,138.392 ,fee=+7.54; flag=N; items=3
R00270,2025-09-20T12:01:23Z,A8,Phone,C1 67.73,adj=+1.72%; flag=U; items=2
R00204,2025-12-16T09:09:02Z,A4,app,C1 69.72,adj=+16.53%; items=0; fee=-3.44
R00055,2025-12-17T12:25:00Z,A7,phone	,"76,86 C2",fee=-18.11; flag=T; adj=+7.38%; items=8
R00040,2025-11-12T08:00:00Z,A1,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00080,2025-11-20T08:42:04Z,A1,phone,C1 182 ,fee=-39.36; adj=+1.78%; items=0; flag=U
R00136,2025-09-18T12:54:03Z,A2,Phone,-51,flag=T; adj=+8.97%; items=6; fee=-19.99
R00029,2025-11-05T00:00:00Z,A1,email,C1 79),fee=+3.80; items=5
R00106,2025-10-07T04:27:00Z,A6,phone,"C1 12,345",flag=S; adj=+4.06%; items=5; fee=+4.90
R00045,2025-09-03T00:00:00Z,A3,app,-55.89 C1,flag=N; fee=+19.50; items=0; adj=-5.97%
R00042,2025-07-09T18:17:00Z,A5,phone,,flag=N; items=10; adj=+10.37%
R00018,2025-09-28T08:31:18Z,A6,phone,C1 137.34,items=25; fee=-38.02; adj=+2.46%
R00240,2025-09-28T07:41:34Z,A4,PHONE,C1 311.42,items=1; adj=-11.02%; fee=+3.56
R00085,,A3,web," 77,52 C2 ",fee=+37.76; items=1; adj=+13.23%
R00259,2025-10-30T22:34:00Z,A5,phone,123,items=2; fee=-15.67; adj=-3.83%; flag=N
R00144,2025-08-22T09:42:00Z,A1,phone	,102,items=1; adj=-2.28%; flag=T; fee=+10.27
R00139,2025-11-25T06:23:36Z,A3, phone ,85.06 C1,items=4; fee=-10.28; adj=-4.51%
R00230,2025-10-09T00:00:00Z,A3,app,,fee=+13.81; adj=+3.66%; flag=N; items=2
R00149,2025-08-06T12:35:00Z,A1,phone,89 C2,flag=R; items=50; fee=-12.51; adj=+4.27%
R00114,2025-08-18T21:28:00Z,A7,phone,61.87,adj=+11.96%; items=25; fee=-11.94; WAIVE=TRUE
R00060,2025-10-21T15:39:00Z,A8,email,,fee=+39.06; WAIVE=TRUE; items=10; adj=+6.38%
R00244,2025-09-25T16:42:00Z,A6,Phone,C1 97.51,adj=-0.03%; items=6; fee=+1.72
R00131,2025-08-05T16:18:00Z,A4,app, 47.58 C1,items=8; adj=-3.36%
R00238,2025-11-26T05:47:29Z,A6,phone	,C1 121.49,items=5; flag=S; fee=-9.19; adj=-10.38%
R00275,2025-08-30T13:52:17Z,A4,phone	,"(93,80 C2)",flag=N; items=12; adj=+6.64%; fee=+33.83
R00277,2025-10-10T06:27:17Z,A6,phone,C1 125.71,flag=U; fee=+43.04; adj=+6.94%; items=8
R00171,2025-09-30T15:15:31Z,A5,web,(C1 123.45),fee=+21.31
R00200,2025-08-12T17:15:21Z,A3,phone,"229,26 C2",flag=N; fee=-27.92; items=5; adj=+2.97%
R00276,2025-10-26T06:45:59Z,A1,Phone,76 . 35 C2,adj=+13.14%; flag=N; fee=-1.19; items=4
R00130,2025-08-07T17:15:05Z,A5,phone	,,adj=-5.16%; items=3
R00184,2025-10-01T10:50:00Z,A2,phone,"C1 173,58",adj=+1.25%; items=25; fee=-1.81
R00247,2025-10-10T07:13:18Z,A7,phone,-C1 35 . 02,fee=-49.26; items=1; adj=+5.62%
R00225,2025-08-18T11:08:35Z,A6,phone	,117 ,flag=T; adj=+7.89%; items=1; fee=-16.86
R00196,,A1,phone,C1149,adj=-1.33%; items=1; flag=S
R00062,2025-08-08T13:25:00Z,A6,PHONE,"78,24 C2",items=3; adj=+4.38%; fee=+11.01
R00124,2025-11-09T00:00:00Z,A7,web,CR 42.181,items=10; flag=U; fee=+4.70; adj=-26.02%
R00028,2025-08-31T03:50:00Z,A2,email,64,adj=+8.09%; fee=+62.64; flag=R; items=8
R00162,2025-09-29T01:34:00Z,A1,web, C1 57.70,fee=+42.28; flag=S; adj=-0.48%; items=3
R00011,2025-08-28T05:15:12Z,A7,phone	,"C1 12,345",fee=+18.73; flag=U; items=2
R00212,2025-08-08T04:27:00Z,A1,Phone,,items=50; flag=S
R00010,2025-11-13T17:20:17Z,A4,app,C1180.04,items=1; flag=N; fee=-5.20; adj=-7.57%
R00180,2025-08-22T21:52:00Z,A2,Phone,121.40,items=1; adj=+8.50%; fee=-7.51; flag=N
R00229,2025-09-23T01:23:03Z,A2,Phone,104.53 C2,flag=T; fee=+55.96; items=50
R00203,2025-12-09T08:22:15Z,A8,phone	,73.68 C2,fee=-11.51; flag=U; adj=-9.61%; items=4
R00153,,A7, phone ,,adj=-13.21%; flag=T; fee=+28.77
R00044,2025-10-11T10:58:02Z,A3,Phone,62 C2 ,items=8; adj=-3.30%; flag=T; fee=+2.82
R00294,2025-10-22T12:59:00Z,A4,app,"127,61 C2",flag=R; items=0; adj=+2.36%; fee=-14.79
R00079,2025-09-15T04:46:00Z,A4,email,96.86C1,items=3; fee=-49.62; adj=-1.39%
R00037,2025-10-31T23:50:00Z,A4,phone,"C1 43,79",fee=+3.06; flag=N; items=5
R00003,2025-10-30T10:09:40Z,A7, phone ,"155,49 C2",items=2; fee=-20.09; adj=+17.08%; flag=S
R00239,2025-09-07T11:06:00Z,A2,app,64.10,fee=+4.47; WaIvE=true; adj=+2.81%; items=1
R00112,2025-08-20T15:26:03Z,A5,phone	," 74,43 C2",adj=+3.87%; fee=-10.25
R00032,2025-09-09T08:57:00Z,A2,phone,"C1 1,234.56",adj=-0.80%; fee=-3.35; items=4
R00070,2025-09-19T02:44:00Z,A2,web,73.54,flag=T; adj=-10.32%; items=3
R00046,2025-09-27T10:37:49Z,A3,email,-C1 123.45,flag=U; items=10; adj=+8.19%; fee=-40.32
R00236,2025-10-17T15:40:26Z,A6,app,56,items=4; adj=-11.53%; flag=T; fee=-22.09
R00240,2025-09-27T20:37:00Z,A1,PHONE,,items=25; adj=-13.45%; fee=-19.27
R00297,2025-08-17T18:06:00Z,A6,app,79.37,adj=-0.45%; fee=+11.48; waive=true; items=3
R00143,2025-11-08T19:50:15Z,A6, phone ,160.47,fee=+18.45; items=5; adj=-7.62%
R00023,2025-09-04T00:00:00Z,A2,phone	,78.71 C1,adj=-2.85%; items=12; flag=T; fee=+8.11
R00021,2025-08-13T21:03:55Z,A3,phone	, (124 ,items=12; fee=-42.04; flag=T
R00063,2025-09-26T07:29:25Z,A6,email,(136),adj=-0.79%; fee=-16.96; items=50
R00276,2025-10-23T20:41:00Z,A1,Phone,"C1 12,345",adj=+8.17%; flag=N; items=12
R00052,2025-08-08T03:57:00Z,A4,phone,43,adj=-6.87%; fee=-42.20; items=4; flag=S
R00231,2025-08-01T21:03:00Z,A1, phone ,"385,84 C2",fee=+7.96; adj=+4.11%; items=8; flag=R
R00109,2025-09-21T17:20:00Z,A3,phone,,fee=+2.91; flag=U; adj=-5.12%; items=4
R00033,2025-11-20T04:00:00Z,A2,web,-C1 999.99,items=50; flag=N; fee=+10.31; adj=+5.03%
R00034,2025-09-25T06:02:00Z,A8,phone,,
R00148,2025-09-23T00:00:00Z,A7,Phone,42.09,items=5; fee=-47.00; flag=U; adj=+2.61%
R00095,2025-09-19T00:00:00Z,A4,web,92.23,fee=-1.04; adj=+0.33%
R00056,2025-04-10T16:21:00Z,A4,PHONE, C1 131.83,items=1; fee=-35.04; adj=+2.45%
R00200,2025-08-22T08:10:20Z,A6,phone,C1 128,adj=+11.57%; flag=T; items=2; fee=-26.68
R00142,2025-10-23T02:12:50Z,A5,phone,C1 235.91,fee=-49.20; items=1; adj=+9.12%
R00077,2025-10-25T05:00:00Z,A7,phone,"65 , 03 C2",items=1; fee=-9.26; adj=+6.11%; WaIvE=true
R00263,2025-08-21T00:00:00Z,A6,PHONE,934 C2,flag=R; fee=+23.78; adj=-5.86%; items=1
R00241,2025-09-08T00:00:00Z,A6,phone,C1 88.90,adj=-6.22%; items=2; fee=-5.71; flag=S
R00105,2025-08-11T00:00:00Z,A8, phone ,C1 77.82,flag=R; adj=-3.45%; fee=-6.19; items=25
R00147,2025-12-30T00:32:43Z,A4,app,C1 118.67,fee=+3.32; adj=+6.73%; items=3
R00085,2025-08-01T00:00:00Z,A2,Phone,96.11 C1,fee=+3.06; flag=N; adj=+1.30%; items=8
R00013,2025-11-10T08:38:02Z,A2,phone,(C1 123.45),adj=+5.33%; fee=-19.82; items=2
R00224,2025-12-11T15:08:18Z,A5,web," (-53,90 C2)",fee=-8.83; adj=+11.87%; items=1; WaIvE=true
R00113,2025-11-25T06:46:25Z,A6,Phone,"110,34 C2",flag=S; adj=-7.53%; items=0; fee=-24.19
R00150,2025-10-09T03:43:00Z,A3,phone	,,adj=+14.46%; fee=-25.63; waive=true; flag=T; items=25
R00071,2025-09-09T00:00:00Z,A8, phone ,,items=1; fee=-6.00; adj=-10.49%
R00160,2025-08-06T00:00:00Z,A1,PHONE, C1 72.52,fee=+15.61; items=3; flag=R
R00092,2025-08-16T08:32:50Z,A8, phone ,100C2,flag=N; fee=-9.10; adj=+5.40%; items=2
R00135,2025-09-06T00:50:00Z,A2,phone,48,items=0; adj=+3.55%
R00090,,A3, phone ,(100.50),items=8; fee=-7.71; adj=+6.38%
R00061,2025-10-01T00:00:00Z,A5,phone	,,fee=+14.13; items=6; adj=-15.65%
R00179,2025-10-16T03:43:00Z,A4,phone,,fee=-2.17; adj=+1.24%; WAIVE=TRUE; items=2
R00096,2025-10-24T22:15:00Z,A6,phone, (50),adj=-2.83%; items=2; fee=-43.44; flag=U; WaIvE=true
R00176,2025-10-13T01:42:00Z,A8,PHONE,129.33 C2,flag=U; items=6; adj=+1.70%; fee=+139.76
R00184,,A6,web,54 C2,items=10; adj=-3.30%; fee=+30.22
R00056,2025-10-23T03:52:00Z,A5,email,,adj=+3.28%; items=5; flag=R; fee=+4.61
R00017,2025-10-05T17:00:00Z,A3,web,C1 1.000,items=1; flag=N; adj=+6.39%
R00003,2025-09-27T00:00:00Z,A1,phone,C1 121.37 ,flag=R; items=3; adj=+0.53%; fee=-41.00
R00132,2025-10-05T02:57:00Z,A6, phone ," 46,94 C2",adj=+12.13%; items=3; fee=+8.93
R00079,2025-11-11T06:44:00Z,A5, phone ,87.96,flag=T; WAIVE=TRUE; adj=-0.05%; items=10; fee=-32.32
R00202,2025-10-21T22:47:00Z,A2, phone ,158.14 C1,items=3; flag=N; adj=+2.80%; fee=+5.46
R00062,2025-11-03T00:00:00Z,A4,phone,"C1 33,28",items=1; adj=+5.94%; fee=-8.57
R00069,2025-11-05T10:14:49Z,A1,phone,76.81 C1,adj=-1.78%; flag=S; fee=-7.41; items=6
R00199,2025-08-16T10:32:01Z,A4,email,"61,15 C2",items=1; adj=-0.90%; fee=+18.48; flag=T
R00092,2025-08-27T15:41:22Z,A3,email,C1 137,fee=-19.54; items=5; flag=R; adj=-2.03%
R00146,2025-12-21T16:15:21Z,A7,email,"125,17 C2",adj=-3.27%; fee=+24.30; flag=S; items=4
R00226,2025-10-01T00:19:22Z,A5,web,"102,04 C2",fee=-19.15; items=1; adj=+4.46%
R00161,2025-09-26T17:34:00Z,A8,phone,96.48 C1,adj=-6.71%; items=4; fee=+30.75
R00265,2025-08-07T04:14:50Z,A3,web,C1 85.19,items=50; adj=-2.79%; fee=-14.64
R00300,2025-10-30T20:09:00Z,A2,phone,35.54,adj=-2.38%; items=1; flag=R; fee=-2.75
R00088,2025-10-19T00:33:00Z,A4,phone,63.981,flag=U; adj=-3.05%
R00142,2025-12-28T15:18:02Z,A6,phone,"73,16 C2 ",items=10; flag=T; fee=-36.59; adj=-10.07%
R00176,2025-10-23T00:00:00Z,A8,PHONE,"80,86 C2 ",fee=+44.42; flag=S; adj=+7.11%; items=1
R00239,2025-09-18T00:00:00Z,A5,app,182,items=50; fee=-4.40; adj=+3.41%; flag=S
R00106,2025-11-10T04:22:55Z,A4,web,,adj=+1.05%; items=12; fee=-5.01; flag=S
R00165,2025-11-03T00:00:00Z,A7, phone ,C1 222.82,items=5; adj=-10.79%; fee=+2.38; WAIVE=TRUE
R00011,2025-09-16T00:00:00Z,A5,phone	,239.840) ,items=1; fee=-0.21; adj=-12.04%; flag=R
R00025,2025-10-02T12:44:00Z,A5,Phone,100C2,items=0; fee=-11.09; adj=-5.43%
R00174,2025-09-10T08:50:00Z,A4,PHONE,102.40 C1,adj=-8.25%; items=12; flag=R
R00007,2025-11-11T21:11:00Z,A4,Phone,(-35.60) ,WAIVE=TRUE; items=25; fee=-13.08; adj=+9.08%
R00213,2025-09-20T05:00:00Z,A6,email,130.57,fee=+3.46; flag=R; items=5; adj=-5.38%
R00004,2025-08-20T14:12:00Z,A8,app,"(103,05 C2)",adj=-14.26%; flag=N; fee=-121.72
R00077,2025-04-08T16:29:00Z,A1,web,"(122,85 C2",adj=-1.67%; WaIvE=true; items=4; fee=-8.03
R00151,2025-10-20T01:16:00Z,A8,PHONE,119.93 C1,fee=-34.08; flag=S; adj=-3.74%; items=10
R00032,2025-11-06T08:00:00Z,A1,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00035,2025-12-20T12:47:41Z,A6,app,"614,87 C2",adj=-9.48%; items=2; WaIvE=true; flag=R; fee=-22.33
R00099,2025-08-23T04:55:06Z,A2,Phone, CR 173.91,fee=-3.85; adj=-8.28%; items=8
R00180,2025-10-16T05:36:45Z,A4, phone ,,items=10; adj=+4.09%; fee=+4.38; waive=true; flag=N
R00099,2025-12-28T18:08:40Z,A2,web,92 C2,items=8; waive=true; adj=+19.90%; fee=-68.48
R00008,2025-11-10T06:00:00Z,A1,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00039,2025-11-11T07:44:00Z,A3,Phone,,flag=N; items=1; adj=-2.22%; fee=-2.02
R00300,2025-09-14T00:00:00Z,A4, phone ,C1 173.09,fee=+26.00; items=5; flag=S; adj=-8.48%
R00074,2025-10-05T12:00:00Z,A7,web,,adj=-5.55%; fee=-38.17; items=0; flag=U
R00175,2025-09-06T07:42:00Z,A4,PHONE,"C1 12,345",adj=+13.75%; fee=-2.49; flag=S; items=3
R00056,2025-08-28T06:54:00Z,A6,phone	,C1 115.03 CR,flag=U; fee=+1.11; adj=-0.79%; items=10
R00065,2025-08-11T00:00:00Z,A8,email,12.345 C2,flag=T; fee=-16.80; items=2; adj=-17.94%
R00162,2025-08-15T02:32:00Z,A1,web,C1 92.37,items=1; adj=-3.54%; fee=+4.07; waive=true
